Kepler ID,KOI Name,Kepler Name,Kepler Disposition,NExScI Disposition,RA (J2000),Dec (J2000),Time of Transit Epoch,Period,Transit Depth,Duration,Ingress Duration,Impact Parameter,Inclination,Semi-major Axis,Eccentricity,Long of Periastron,r/R,a/R,Planet Radius,Teq,Teff,log(g),Metallicity,Stellar Radius,Stellar Mass,Age,Provenance,Quarters,Transit Number,KOI count,Binary Discrimination,Transit Model,Transit Model SNR,Transit Model DOF,Transit Model chisq,Last vet Update,DV Report,DV Summary,Transit Flag,Secondary Flag,Offset Flag,Contamination Flag,Disposition Score
9166870,K00932.01,,FALSE POSITIVE,FALSE POSITIVE,19 45 34.901,+45 34 11.71,170.67957,3.855599139,1030.9,3.183,,0.864,80.68,0.049,0,,0.034,5.34,3.57,1158,5936,4.501,0.07,0.965,1.075,,q1_q17_dr25_stellar,1.11111E+31,350,1,0.753,Mandel and Agol (2002 ApJ 580 171),90.1,,,5/10/2017 0:00,/missions/kepler/dv_files/0091/009166870/kplr009166870-20160209194854_dvr.pdf,/missions/kepler/dv_files/0091/009166870/kplr009166870-01-20160209194854_dvs.pdf,0,0,1,1,0
9171801,K00933.01,,FALSE POSITIVE,FALSE POSITIVE,19 51 09.235,+45 33 55.50,171.64976,3.187067566,1037.4,3.119,,1.234,62.34,0.04,0,,0.27,2.66,23.88,1079,5450,4.552,-0.14,0.811,0.857,,q1_q17_dr25_stellar,1.0001E+30,179,1,0.929,Mandel and Agol (2002 ApJ 580 171),37.2,,,5/10/2017 0:00,/missions/kepler/dv_files/0091/009171801/kplr009171801-20160209194854_dvr.pdf,/missions/kepler/dv_files/0091/009171801/kplr009171801-01-20160209194854_dvs.pdf,0,1,1,0,0
9171886,K04525.01,,FALSE POSITIVE,FALSE POSITIVE,19 51 15.058,+45 30 31.24,173.3282,369.7985,1106.4,12.564,,0.138,89.95,0.936,0,,0.031,229.6,2.53,225,5680,4.582,-0.56,0.757,0.797,,stellar_q1_q16,,,1,,Mandel and Agol (2002 ApJ 580 171),11.1,,,12/4/2014 0:00,,,1,0,0,0,
9172506,K07141.01,,FALSE POSITIVE,FALSE POSITIVE,19 51 51.871,+45 32 44.85,149.90838,50.44028536,85309.1,12.2001,,0.658,88.92,0.274,0,,0.287,34.928,51.5,673,6225,4.039,-0.28,1.646,1.08,,q1_q17_dr25_stellar,1.11111E+31,26,1,0,Mandel and Agol (2002 ApJ 580 171),2499.7,,,5/10/2017 0:00,/missions/kepler/dv_files/0091/009172506/kplr009172506-20160209194854_dvr.pdf,/missions/kepler/dv_files/0091/009172506/kplr009172506-01-20160209194854_dvs.pdf,0,1,0,0,0
9173014,K05633.01,,CANDIDATE,CANDIDATE,19 52 27.276,+45 33 48.31,204.5209,151.77884,189.7,2.615,,0.159,89.95,0.644,0,,0.013,443,4.35,616,6328,3.634,-0.14,3.134,1.542,,stellar_q1_q16,,,1,,Mandel and Agol (2002 ApJ 580 171),8.2,,,12/4/2014 0:00,,,0,0,0,0,
9177629,K02522.01,,CANDIDATE,CANDIDATE,19 57 31.582,+45 35 32.06,133.82508,5.60402307,224.9,1.0273,,0.8,88.25,0.056,0,,0.016,26.1,1.25,774,4847,4.581,0,0.737,0.756,,q1_q17_dr25_stellar,1.11111E+31,237,1,0.614,Mandel and Agol (2002 ApJ 580 171),20.6,,,5/10/2017 0:00,/missions/kepler/dv_files/0091/009177629/kplr009177629-20160209194854_dvr.pdf,/missions/kepler/dv_files/0091/009177629/kplr009177629-01-20160209194854_dvs.pdf,0,0,0,0,1
9178185,K03868.01,,FALSE POSITIVE,FALSE POSITIVE,19 58 12.811,+45 31 19.38,133.29518,2.992704682,361.1,1.2585,,0.647,87.41,0.049,0,,0.018,14.3,7.86,2328,5908,3.497,0.12,3.915,1.755,,q1_q17_dr25_stellar,1.11111E+31,448,1,0.893,Mandel and Agol (2002 ApJ 580 171),39.9,,,5/10/2017 0:00,/missions/kepler/dv_files/0091/009178185/kplr009178185-20160209194854_dvr.pdf,/missions/kepler/dv_files/0091/009178185/kplr009178185-01-20160209194854_dvs.pdf,0,1,1,0,0
9178502,K05634.01,,FALSE POSITIVE,FALSE POSITIVE,19 58 33.156,+45 35 16.01,141.7787075,50.47759052,,2.02,,,,,,,,,,,,,,,,,,,,1,,,,,,12/4/2014 0:00,,,1,0,0,0,
9178894,K05635.01,,FALSE POSITIVE,FALSE POSITIVE,19 58 58.529,+45 35 10.90,171.1834,113.993156,69.7,7.721,,0.703,89.38,0.57,0,,0.008,81.6,2.23,729,7892,3.921,-0.08,2.496,1.894,,stellar_q1_q16,,,1,,Mandel and Agol (2002 ApJ 580 171),15.6,,,12/4/2014 0:00,,,1,0,0,0,
9179531,K07142.01,,FALSE POSITIVE,FALSE POSITIVE,19 59 42.773,+45 35 42.29,132.498277,3.255385289,158913,5.9498,,0.523,84.46,0.042,0,,0.381,5.419,40.58,1236,5806,4.425,-0.16,0.975,0.923,,q1_q17_dr25_stellar,1.11111E+31,417,1,0,Mandel and Agol (2002 ApJ 580 171),840.7,,,5/10/2017 0:00,/missions/kepler/dv_files/0091/009179531/kplr009179531-20160209194854_dvr.pdf,/missions/kepler/dv_files/0091/009179531/kplr009179531-01-20160209194854_dvs.pdf,0,1,0,0,0
9180282,K05636.01,,FALSE POSITIVE,FALSE POSITIVE,20 00 28.565,+45 30 37.26,131.94858,2.79123954,154.8,2.843,,0.709,82.56,0.043,0,,0.012,5.48,2.22,1771,6407,4.111,0,1.668,1.311,,q1_q17_dr25_stellar,1.11111E+31,481,1,0.937,Mandel and Agol (2002 ApJ 580 171),25.3,,,5/10/2017 0:00,/missions/kepler/dv_files/0091/009180282/kplr009180282-20160209194854_dvr.pdf,/missions/kepler/dv_files/0091/009180282/kplr009180282-01-20160209194854_dvs.pdf,0,1,1,0,0
9180566,K04616.01,,FALSE POSITIVE,FALSE POSITIVE,20 00 47.160,+45 30 50.15,162.7018814,51.31346091,,3.94,,,,,,,,,,,,,,,,,,,,1,,,,,,12/4/2014 0:00,,,1,0,0,0,
9181340,K07143.01,,FALSE POSITIVE,FALSE POSITIVE,20 01 35.765,+45 31 16.00,133.29978,2.131225773,2337.1,5.4932,,1.264,41.7,0.032,0,,0.318,1.693,35.68,1555,6181,4.38,-0.48,1.028,0.925,,q1_q17_dr25_stellar,1.11111E+31,632,1,0.201,Mandel and Agol (2002 ApJ 580 171),215.6,,,5/10/2017 0:00,/missions/kepler/dv_files/0091/009181340/kplr009181340-20160209194854_dvr.pdf,/missions/kepler/dv_files/0091/009181340/kplr009181340-01-20160209194854_dvs.pdf,0,0,1,0,0
9181402,K05637.01,,FALSE POSITIVE,FALSE POSITIVE,20 01 39.588,+45 34 27.48,233.6828323,223.3176922,,3.54,,,,,,,,,,,,,,,,,,,,1,,,,,,12/4/2014 0:00,,,1,0,0,0,
9183378,K04222.01,Kepler-1571 b,CANDIDATE,CONFIRMED,20 03 44.494,+45 35 47.54,133.97411,3.38557445,121.9,1.879,,0.129,89.47,0.043,0,,0.01,13.8,1.63,1476,5718,4.069,-0.18,1.48,0.936,,q1_q17_dr25_stellar,1.11111E+31,396,1,0.228,Mandel and Agol (2002 ApJ 580 171),13.1,,,5/10/2017 0:00,/missions/kepler/dv_files/0091/009183378/kplr009183378-20160209194854_dvr.pdf,/missions/kepler/dv_files/0091/009183378/kplr009183378-01-20160209194854_dvs.pdf,0,0,0,0,0.996
9202151,K01393.01,,CANDIDATE,CANDIDATE,18 54 13.330,+45 36 51.34,355.357543,1.694740233,1446.8,1.6864,,0.671,83.71,0.023,0,,0.037,6.12,2.12,797,3764,4.739,0.14,0.527,0.555,,q1_q17_dr25_stellar,1.11111E+28,661,1,0.973,Mandel and Agol (2002 ApJ 580 171),92.3,,,5/10/2017 0:00,/missions/kepler/dv_files/0092/009202151/kplr009202151-20160209194854_dvr.pdf,/missions/kepler/dv_files/0092/009202151/kplr009202151-01-20160209194854_dvs.pdf,0,0,0,0,1
9202434,K04253.01,,CANDIDATE,CANDIDATE,18 54 54.125,+45 40 36.66,194.4584,173.2578372,687,2.027,,1.904,89.38,0.653,0,,0.924,183.4,117.29,376,6392,4.399,0.07,1.162,1.232,,stellar_q1_q16,1.11111E+31,8,1,,Mandel and Agol (2002 ApJ 580 171),13.5,,,9/18/2015 0:00,,,0,0,0,0,
9203154,K07144.01,,CANDIDATE,CANDIDATE,18 56 30.050,+45 37 40.99,131.69426,0.839907158,119.6,1.019,,0.23,87.89,0.016,0,,0.01,6.22,0.92,1640,5120,4.478,0.07,0.853,0.797,,q1_q17_dr25_stellar,1.11111E+30,1546,1,0.976,Mandel and Agol (2002 ApJ 580 171),10.7,,,5/10/2017 0:00,/missions/kepler/dv_files/0092/009203154/kplr009203154-20160209194854_dvr.pdf,/missions/kepler/dv_files/0092/009203154/kplr009203154-01-20160209194854_dvs.pdf,0,0,0,0,1
9205907,K02528.01,,CANDIDATE,CANDIDATE,19 02 41.705,+45 38 23.49,136.20687,12.02295362,778.6,1.2667,,0.965,87.95,0.102,0,,0.034,27,3.28,776,5982,4.535,-0.28,0.879,0.967,,q1_q17_dr25_stellar,1.11111E+31,114,1,0.617,Mandel and Agol (2002 ApJ 580 171),20.1,,,5/10/2017 0:00,/missions/kepler/dv_files/0092/009205907/kplr009205907-20160209194854_dvr.pdf,/missions/kepler/dv_files/0092/009205907/kplr009205907-01-20160209194854_dvs.pdf,0,0,0,0,0.997
9205938,K02162.01,Kepler-1126 b,CANDIDATE,CONFIRMED,19 02 46.078,+45 41 21.80,173.75198,108.593113,338.2,7.989,,0.007,90,0.413,0,,0.017,105.58,1.68,374,5678,4.409,-0.4,0.921,0.794,,q1_q17_dr25_stellar,1.11111E+31,12,2,0.57,Mandel and Agol (2002 ApJ 580 171),24.3,,,5/10/2017 0:00,/missions/kepler/dv_files/0092/009205938/kplr009205938-20160209194854_dvr.pdf,/missions/kepler/dv_files/0092/009205938/kplr009205938-01-20160209194854_dvs.pdf,0,0,0,0,1
9205938,K02162.02,,CANDIDATE,CANDIDATE,19 02 46.078,+45 41 21.80,131.609,199.66876,251.9,8.996,,0.046,89.98,0.619,0,,0.014,171.8,1.45,305,5678,4.409,-0.4,0.921,0.794,,q1_q17_dr25_stellar,1.11111E+31,7,2,0.82,Mandel and Agol (2002 ApJ 580 171),13.9,,,5/10/2017 0:00,/missions/kepler/dv_files/0092/009205938/kplr009205938-20160209194854_dvr.pdf,/missions/kepler/dv_files/0092/009205938/kplr009205938-02-20160209194854_dvs.pdf,0,0,0,0,0.92
9205993,K07145.01,,FALSE POSITIVE,FALSE POSITIVE,19 02 54.089,+45 39 59.15,132.12417,1.219736039,611523,4.89465,,0.229,86.24,0.025,0,,0.758,3.483,135.43,2611,7358,4.171,-0.2,1.637,1.449,,q1_q17_dr25_stellar,1.1E+16,0,1,-1,Mandel and Agol (2002 ApJ 580 171),1037.2,,,5/10/2017 0:00,/missions/kepler/dv_files/0092/009205993/kplr009205993-20160209194854_dvr.pdf,/missions/kepler/dv_files/0092/009205993/kplr009205993-01-20160209194854_dvs.pdf,1,0,1,0,0
9207508,K07146.01,,FALSE POSITIVE,FALSE POSITIVE,19 06 22.793,+45 41 53.81,132.1127635,2.015152464,561687,8.17997,,0.308,84.78,0.035,0,,0.733,3.381,132.05,2107,6988,4.163,-0.04,1.649,1.448,,q1_q17_dr25_stellar,1.11111E+31,0,1,-1,Mandel and Agol (2002 ApJ 580 171),4129.6,,,5/10/2017 0:00,/missions/kepler/dv_files/0092/009207508/kplr009207508-20160209194854_dvr.pdf,/missions/kepler/dv_files/0092/009207508/kplr009207508-01-20160209194854_dvs.pdf,0,1,0,0,0
9209183,K04623.01,,FALSE POSITIVE,FALSE POSITIVE,19 10 15.043,+45 40 44.43,173.0531,186.55347,334.5,13.57,,0.28,89.95,0.646,0,,0.017,102.7,1.86,341,6187,4.446,-0.2,1.006,1.026,,stellar_q1_q16,,,1,,Mandel and Agol (2002 ApJ 580 171),11,,,12/4/2014 0:00,,,1,0,0,0,
9209624,K02443.01,Kepler-387 b,CANDIDATE,CONFIRMED,19 11 11.566,+45 39 24.16,136.48519,6.79164656,102.6,3.343,,0.121,89.55,0.066,0,,0.009,15.56,1.01,994,5772,4.351,-0.38,1.003,0.824,,q1_q17_dr25_stellar,1.11111E+31,200,2,0.06,Mandel and Agol (2002 ApJ 580 171),18.5,,,5/10/2017 0:00,/missions/kepler/dv_files/0092/009209624/kplr009209624-20160209194854_dvr.pdf,/missions/kepler/dv_files/0092/009209624/kplr009209624-01-20160209194854_dvs.pdf,0,0,0,0,0.996
9209624,K02443.02,Kepler-387 c,CANDIDATE,CONFIRMED,19 11 11.566,+45 39 24.16,142.21212,11.8376933,92.9,3.381,,0.557,88.58,0.095,0,,0.009,22.53,1,826,5772,4.351,-0.38,1.003,0.824,,q1_q17_dr25_stellar,1.11111E+31,110,2,0.13,Mandel and Agol (2002 ApJ 580 171),12.7,,,5/10/2017 0:00,/missions/kepler/dv_files/0092/009209624/kplr009209624-20160209194854_dvr.pdf,/missions/kepler/dv_files/0092/009209624/kplr009209624-02-20160209194854_dvs.pdf,0,0,0,0,0.991
9209808,K08281.01,,FALSE POSITIVE,FALSE POSITIVE,19 11 34.651,+45 36 23.28,133.3618,244.547128,587,3.59,,0.003,90,0.713,0,,0.022,532,1.74,228,5094,4.612,-0.12,0.736,0.821,,q1_q17_dr25_stellar,1.11111E+31,6,1,0.587,Mandel and Agol (2002 ApJ 580 171),6.4,,,5/10/2017 0:00,/missions/kepler/dv_files/0092/009209808/kplr009209808-20160209194854_dvr.pdf,/missions/kepler/dv_files/0092/009209808/kplr009209808-01-20160209194854_dvs.pdf,1,0,0,0,0.141
9209981,K05638.01,,CANDIDATE,CANDIDATE,19 12 02.681,+45 41 13.78,138.2587,290.02002,172.5,23.87,,0.537,89.38,0.902,0,,0.012,79.7,1.56,321,6452,4.384,-0.12,1.148,1.164,,stellar_q1_q16,,,1,,Mandel and Agol (2002 ApJ 580 171),7.6,,,12/4/2014 0:00,,,0,0,0,0,
9210387,K02416.01,,CANDIDATE,CANDIDATE,19 12 49.834,+45 41 00.52,131.56096,5.90608902,340.7,2.409,,0.025,89.93,0.065,0,,0.017,19.04,1.77,1012,5966,4.493,-0.02,0.961,1.049,,q1_q17_dr25_stellar,1.11111E+31,226,1,0.428,Mandel and Agol (2002 ApJ 580 171),9.3,,,5/10/2017 0:00,/missions/kepler/dv_files/0092/009210387/kplr009210387-20160209194854_dvr.pdf,/missions/kepler/dv_files/0092/009210387/kplr009210387-01-20160209194854_dvs.pdf,0,0,0,0,1
9210738,K05639.01,,CANDIDATE,CANDIDATE,19 13 36.437,+45 40 37.30,179.9274,279.21957,333.5,10.015,,0.601,89.95,0.864,0,,0.017,174.8,4.92,395,5159,3.648,-0.24,2.604,1.101,,stellar_q1_q16,,,1,,Mandel and Agol (2002 ApJ 580 171),10.5,,,12/4/2014 0:00,,,0,0,0,0,
9210820,K07930.01,,CANDIDATE,CANDIDATE,19 13 45.389,+45 41 13.96,221.098,377.67241,514.8,15.82,,0.107,89.97,0.867,0,,0.02,185.04,1.37,187,5031,4.644,-0.9,0.615,0.608,,q1_q17_dr25_stellar,1.11111E+31,3,1,0.737,Mandel and Agol (2002 ApJ 580 171),10.2,,,5/10/2017 0:00,/missions/kepler/dv_files/0092/009210820/kplr009210820-20160209194854_dvr.pdf,/missions/kepler/dv_files/0092/009210820/kplr009210820-01-20160209194854_dvs.pdf,0,0,0,0,0.469
9210823,K00090.01,,FALSE POSITIVE,FALSE POSITIVE,19 13 45.967,+45 36 32.40,135.722038,0.828206212,132.3,1.737,,0.615,78.25,0.02,0,,0.011,3.02,3.88,3274,5812,3.598,-0.1,3.227,1.504,,q1_q17_dr25_stellar,1.11111E+31,1616,1,0,Mandel and Agol (2002 ApJ 580 171),68.1,,,5/10/2017 0:00,/missions/kepler/dv_files/0092/009210823/kplr009210823-20160209194854_dvr.pdf,/missions/kepler/dv_files/0092/009210823/kplr009210823-01-20160209194854_dvs.pdf,0,0,1,1,0
9210828,K07147.01,,FALSE POSITIVE,FALSE POSITIVE,19 13 46.692,+45 36 45.62,131.581313,0.82820657,118533,2.70353,,0.94,71.53,0.015,0,,0.499,2.969,35.67,1473,5033,4.611,-0.66,0.655,0.638,,q1_q17_dr25_stellar,1.11111E+31,813,1,0.002,Mandel and Agol (2002 ApJ 580 171),548.3,,,5/10/2017 0:00,/missions/kepler/dv_files/0092/009210828/kplr009210828-20160209194854_dvr.pdf,/missions/kepler/dv_files/0092/009210828/kplr009210828-01-20160209194854_dvs.pdf,0,1,0,0,0
9214176,K05640.01,,CANDIDATE,CANDIDATE,19 20 36.754,+45 38 07.70,165.8497,348.665961,391.2,3.849,,0.087,89.95,1.053,0,,0.018,702,9.56,493,5183,3.166,-0.58,4.89,1.276,,stellar_q1_q16,,,1,,Mandel and Agol (2002 ApJ 580 171),10.8,,,12/4/2014 0:00,,,0,0,0,0,
9214712,K06064.01,,FALSE POSITIVE,FALSE POSITIVE,19 21 33.509,+45 40 53.18,316.91977,265.2996227,100158,8.8452,,0.798,89.82,0.797,0,,0.359,251.92,33.81,270,5873,4.547,-0.22,0.863,0.954,,q1_q17_dr25_stellar,1.11111E+30,5,2,0,Mandel and Agol (2002 ApJ 580 171),616.3,,,5/10/2017 0:00,/missions/kepler/dv_files/0092/009214712/kplr009214712-20160209194854_dvr.pdf,/missions/kepler/dv_files/0092/009214712/kplr009214712-01-20160209194854_dvs.pdf,0,1,0,0,0
9214712,K06064.02,,FALSE POSITIVE,FALSE POSITIVE,19 21 33.509,+45 40 53.18,326.26375,265.299451,4946,4.563,,0.88,89.82,0.797,0,,0.075,275,7.1,270,5873,4.547,-0.22,0.863,0.954,,q1_q17_dr25_stellar,1.11111E+30,5,2,0.471,Mandel and Agol (2002 ApJ 580 171),34.3,,,5/10/2017 0:00,/missions/kepler/dv_files/0092/009214712/kplr009214712-20160209194854_dvr.pdf,/missions/kepler/dv_files/0092/009214712/kplr009214712-02-20160209194854_dvs.pdf,1,1,0,0,0
9214713,K00422.01,,FALSE POSITIVE,FALSE POSITIVE,19 21 33.559,+45 39 55.18,250.634242,809.0141881,16311.3,8.3017,,0.717,89.94,1.699,0,,0.126,646.2,14.38,216,6230,4.397,-0.3,1.047,0.993,,q1_q17_dr25_stellar,1.11111E+31,4,1,-1,Mandel and Agol (2002 ApJ 580 171),212.9,,,5/10/2017 0:00,/missions/kepler/dv_files/0092/009214713/kplr009214713-20160209194854_dvr.pdf,/missions/kepler/dv_files/0092/009214713/kplr009214713-01-20160209194854_dvs.pdf,1,0,0,0,0
9214715,K06065.01,,FALSE POSITIVE,FALSE POSITIVE,19 21 33.898,+45 40 53.80,316.91821,265.2999623,31778,8.8577,,0.928,89.71,0.828,0,,0.235,186.4,25.56,296,6108,4.471,-0.08,0.997,1.072,,q1_q17_dr25_stellar,1.11111E+31,5,2,0,Mandel and Agol (2002 ApJ 580 171),154.7,,,5/10/2017 0:00,/missions/kepler/dv_files/0092/009214715/kplr009214715-20160209194854_dvr.pdf,/missions/kepler/dv_files/0092/009214715/kplr009214715-01-20160209194854_dvs.pdf,0,1,0,1,0
9214715,K06065.02,,FALSE POSITIVE,FALSE POSITIVE,19 21 33.898,+45 40 53.80,326.24511,265.310499,1530,4.013,,0.913,89.79,0.828,0,,0.043,255,4.69,296,6108,4.471,-0.08,0.997,1.072,,q1_q17_dr25_stellar,1.11111E+31,4,2,-1,Mandel and Agol (2002 ApJ 580 171),11.6,,,5/10/2017 0:00,/missions/kepler/dv_files/0092/009214715/kplr009214715-20160209194854_dvr.pdf,/missions/kepler/dv_files/0092/009214715/kplr009214715-02-20160209194854_dvs.pdf,1,1,1,1,0
9214942,K01403.01,Kepler-833 b,CANDIDATE,CONFIRMED,19 21 55.188,+45 36 02.52,141.7172,18.75470238,995.3,3.0331,,0.034,89.96,0.114,0,,0.028,48.55,1.67,382,3976,4.721,-0.2,0.54,0.559,,q1_q17_dr25_stellar,1.11111E+31,71,1,0.112,Mandel and Agol (2002 ApJ 580 171),33.2,,,5/10/2017 0:00,/missions/kepler/dv_files/0092/009214942/kplr009214942-20160209194854_dvr.pdf,/missions/kepler/dv_files/0092/009214942/kplr009214942-01-20160209194854_dvs.pdf,0,0,0,0,1
9216231,K05641.01,,FALSE POSITIVE,FALSE POSITIVE,19 24 07.786,+45 38 27.82,154.168,616.34132,1287,12.724,,0.28,89.95,1.179,0,,0.033,367.9,2.11,131,4197,4.659,-0.32,0.588,0.575,,stellar_q1_q16,,,1,,Mandel and Agol (2002 ApJ 580 171),12.5,,,12/4/2014 0:00,,,1,0,0,0,
9216775,K04513.01,Kepler-1612 b,CANDIDATE,CONFIRMED,19 25 00.065,+45 39 18.26,132.86384,3.91794676,116.5,2.549,,0.337,88.27,0.048,0,,0.01,11.2,0.94,1030,5500,4.547,0.16,0.87,0.974,,q1_q17_dr25_stellar,1.11111E+31,345,1,0.087,Mandel and Agol (2002 ApJ 580 171),13.5,,,5/10/2017 0:00,/missions/kepler/dv_files/0092/009216775/kplr009216775-20160209194854_dvr.pdf,/missions/kepler/dv_files/0092/009216775/kplr009216775-01-20160209194854_dvs.pdf,0,0,0,0,0.872
9216810,K08179.01,,FALSE POSITIVE,FALSE POSITIVE,19 25 02.645,+45 38 14.89,235.3730333,138.629025,,4.93,,,,,,,,,,,,,,,,,,1.11111E+31,7,1,0.089,,,,,5/10/2017 0:00,/missions/kepler/dv_files/0092/009216810/kplr009216810-20160209194854_dvr.pdf,/missions/kepler/dv_files/0092/009216810/kplr009216810-02-20160209194854_dvs.pdf,1,0,0,0,0.207
9217583,K05642.01,,CANDIDATE,CANDIDATE,19 26 17.892,+45 37 06.20,131.8546,222.28056,271.9,3.035,,0.215,89.95,0.777,0,,0.015,555,2.56,405,6543,4.17,-0.12,1.531,1.268,,stellar_q1_q16,,,1,,Mandel and Agol (2002 ApJ 580 171),8,,,12/4/2014 0:00,,,0,0,0,0,
9220612,K04059.01,,FALSE POSITIVE,FALSE POSITIVE,19 31 10.399,+45 37 41.74,132.21831,0.979161676,160.2,2.942,,0.634,72.9,0.018,0,,0.012,2.15,1.03,1548,5390,4.591,-0.14,0.78,0.875,,q1_q17_dr25_stellar,1.11111E+31,1365,1,0.862,Mandel and Agol (2002 ApJ 580 171),20.2,,,5/10/2017 0:00,/missions/kepler/dv_files/0092/009220612/kplr009220612-20160209194854_dvr.pdf,/missions/kepler/dv_files/0092/009220612/kplr009220612-01-20160209194854_dvs.pdf,0,0,1,1,0
9220614,K05643.01,,FALSE POSITIVE,FALSE POSITIVE,19 31 10.459,+45 41 16.29,375.0523,570.01886,428.5,3.52,,0.195,89.95,1.282,0,,0.019,1237,1.62,190,5496,4.579,-0.2,0.79,0.863,,stellar_q1_q16,,,1,,Mandel and Agol (2002 ApJ 580 171),6.8,,,12/4/2014 0:00,,,1,0,0,0,
9221398,K06066.01,,FALSE POSITIVE,FALSE POSITIVE,19 32 22.286,+45 41 30.63,136.762097,13.78752053,12978.3,2.55435,,0.99,87.86,0.121,0,,0.18,26.47,25.33,921,6399,4.312,0.1,1.289,1.246,,q1_q17_dr25_stellar,1.11111E+31,97,1,0.139,Mandel and Agol (2002 ApJ 580 171),2126.1,,,5/10/2017 0:00,/missions/kepler/dv_files/0092/009221398/kplr009221398-20160209194854_dvr.pdf,/missions/kepler/dv_files/0092/009221398/kplr009221398-01-20160209194854_dvs.pdf,0,1,0,0,0
9221517,K02281.01,Kepler-1173 b,CANDIDATE,CONFIRMED,19 32 31.464,+45 39 48.78,132.51944,0.769854899,109.6,1.0243,,0.705,80.42,0.016,0,,0.01,4.24,0.93,1650,5173,4.55,0.16,0.822,0.874,,q1_q17_dr25_stellar,1.11111E+31,1736,2,0.954,Mandel and Agol (2002 ApJ 580 171),28.7,,,5/10/2017 0:00,/missions/kepler/dv_files/0092/009221517/kplr009221517-20160209194854_dvr.pdf,/missions/kepler/dv_files/0092/009221517/kplr009221517-01-20160209194854_dvs.pdf,0,0,0,0,0.995
9221517,K02281.02,,FALSE POSITIVE,FALSE POSITIVE,19 32 31.464,+45 39 48.78,367.95,455.27405,366,2.4,,0.243,89.95,1.11,0,,0.017,1430,1.54,196,5178,4.556,0.16,0.818,0.879,,stellar_q1_q16,,,2,,Mandel and Agol (2002 ApJ 580 171),4.5,,,12/4/2014 0:00,,,1,0,0,0,
9221528,K03355.01,,CANDIDATE,CANDIDATE,19 32 32.182,+45 37 36.73,144.7982,16.2953228,229.1,4.882,,0.587,88.41,0.126,0,,0.014,21.11,1.6,773,6187,4.432,-0.24,1.013,1.007,,q1_q17_dr25_stellar,1.11111E+28,72,1,0.6,Mandel and Agol (2002 ApJ 580 171),12.9,,,5/10/2017 0:00,/missions/kepler/dv_files/0092/009221528/kplr009221528-20160209194854_dvr.pdf,/missions/kepler/dv_files/0092/009221528/kplr009221528-01-20160209194854_dvs.pdf,0,0,0,0,0.999
9221627,K07148.01,,CANDIDATE,CANDIDATE,19 32 41.266,+45 40 38.61,132.989,1.7613778,359.3,1.355,,0.159,89.09,0.03,0,,0.018,10,2.32,1824,6544,4.349,-0.14,1.207,1.193,,q1_q17_dr25_stellar,1.1E+16,55,1,0.19,Mandel and Agol (2002 ApJ 580 171),10.5,,,5/10/2017 0:00,/missions/kepler/dv_files/0092/009221627/kplr009221627-20160209194854_dvr.pdf,/missions/kepler/dv_files/0092/009221627/kplr009221627-01-20160209194854_dvs.pdf,0,0,0,0,1
9222516,K04492.01,,FALSE POSITIVE,FALSE POSITIVE,19 34 07.193,+45 39 51.59,131.894673,0.63938062,308,1.2067,,1.377,31.26,0.015,0,,0.392,1.611,51.53,2566,6607,4.363,-0.1,1.204,1.224,,q1_q17_dr25_stellar,1.11111E+31,2091,1,0.997,Mandel and Agol (2002 ApJ 580 171),97.5,,,5/10/2017 0:00,/missions/kepler/dv_files/0092/009222516/kplr009222516-20160209194854_dvr.pdf,/missions/kepler/dv_files/0092/009222516/kplr009222516-01-20160209194854_dvs.pdf,1,0,1,0,0
9224514,K05644.01,,FALSE POSITIVE,FALSE POSITIVE,19 37 02.446,+45 41 38.69,254.5741017,378.9313911,,14.11,,,,,,,,,,,,,,,,,,,,1,,,,,,12/4/2014 0:00,,,1,0,0,0,
9225395,K02107.01,Kepler-1101 b,CANDIDATE,CONFIRMED,19 38 16.649,+45 40 16.54,175.9957,81.3153052,715.5,5.807,,0.013,89.99,0.348,0,,0.024,109.53,2.55,393,5325,4.39,0.12,0.975,0.852,,q1_q17_dr25_stellar,1.11111E+31,15,1,0.459,Mandel and Agol (2002 ApJ 580 171),20.7,,,5/10/2017 0:00,/missions/kepler/dv_files/0092/009225395/kplr009225395-20160209194854_dvr.pdf,/missions/kepler/dv_files/0092/009225395/kplr009225395-01-20160209194854_dvs.pdf,0,0,0,0,0.979
9226339,K03477.01,,FALSE POSITIVE,FALSE POSITIVE,19 39 40.078,+45 40 50.44,132.2156,21.4618453,122.2,5.675,,1.139,75.99,0.153,0,,0.15,4.71,19.89,722,5806,4.283,0.12,1.213,1.028,,q1_q17_dr25_stellar,1.11111E+31,63,1,0.982,Mandel and Agol (2002 ApJ 580 171),13.4,,,5/10/2017 0:00,/missions/kepler/dv_files/0092/009226339/kplr009226339-20160209194854_dvr.pdf,/missions/kepler/dv_files/0092/009226339/kplr009226339-01-20160209194854_dvs.pdf,0,0,1,0,0
